easting,northing,id,name1,name2,latitude,longitude,country_code,state_fips,county,admin3,admin4,population,elevation_meters,dem,timezone
-11124757.84,6068629.595,5059576,Harvey,Harvey,47.76972,-99.9354,US,ND,103,,,1783,487,487,America/Chicago
-10804895.75,6008246.901,5059660,Hillsboro,Hillsboro,47.40387,-97.06203,US,ND,97,,,1603,276,277,America/Chicago
-10787270.54,5902802.326,5059734,Horace,Horace,46.75886,-96.9037,US,ND,17,,,2430,279,278,America/Chicago
-10988173.28,5927484.129,5059836,Jamestown,Jamestown,46.91054,-98.70844,US,ND,93,,,15427,429,427,America/Chicago
-10946736.82,6113974.856,5060055,Lakota,Lakota,48.04278,-98.33621,US,ND,63,,,672,462,461,America/Chicago
-10950294.59,6234236.098,5060071,Langdon,Langdon,48.76,-98.36817,US,ND,19,,,1878,491,493,America/Chicago
-10867760.1,6091340.409,5060080,Larimore,Larimore,47.90666,-97.62675,US,ND,35,,,1346,345,347,America/Chicago
-10873822.56,5851405.398,5060162,Lisbon,Lisbon,46.44163,-97.68121,US,ND,73,,,2154,330,331,America/Chicago
-10834118.23,6023749.169,5060332,Mayville,Mayville,47.49804,-97.32454,US,ND,97,,,1858,296,300,America/Chicago
-11106481.41,5862183.811,5060572,Napoleon,Napoleon,46.50831,-99.77122,US,ND,47,,,792,597,597,America/Chicago
-11048722.18,6118739.815,5060591,Minnewaukan,Minnewaukan,48.07139,-99.25236,US,ND,5,,,224,446,443,America/Chicago
-11035980.55,6053782.392,5060614,New Rockford,New Rockford,47.68,-99.1379,US,ND,27,,,1391,467,467,America/Chicago
-10919371.15,5802584.641,5060756,Oakes,Oakes,46.13858,-98.09038,US,ND,21,,,1856,400,401,America/Chicago
-10880500.61,6173425.719,5060860,Park River,Park River,48.3986,-97.7412,US,ND,99,,,1403,303,301,America/Chicago
-11089416.13,6250763.999,5061159,Rolla,Rolla,48.85778,-99.61792,US,ND,79,,,1280,553,554,America/Chicago
-11131531.63,6168445.88,5061221,Rugby,Rugby,48.36889,-99.99625,US,ND,69,,,2876,472,471,America/Chicago
-10852670.74,5874726.22,5061854,Sheldon,Sheldon,46.5858,-97.4912,US,ND,73,,,116,332,329,America/Chicago
-11116905.36,6240665.607,5061876,Shell Valley,Shell Valley,48.79806,-99.86486,US,ND,79,,,1197,539,540,America/Chicago
-11122591.56,5918391.207,5062036,Steele,Steele,46.85471,-99.91594,US,ND,43,,,715,567,565,America/Chicago
-10909660.75,5929565.284,5062292,Valley City,Valley City,46.92331,-98.00315,US,ND,3,,,6585,373,372,America/Chicago
-10754120.71,5822956.475,5062355,Wahpeton,Wahpeton,46.26524,-96.60591,US,ND,77,,,7766,294,294,America/Chicago
-10786898.73,5921689.819,5062458,West Fargo,West Fargo,46.87497,-96.90036,US,ND,17,,,25830,273,274,America/Chicago
-11082641.22,5821616.855,5062552,Wishek,Wishek,46.25692,-99.55706,US,ND,51,,,1002,619,620,America/Chicago
-11116656.01,5243726.168,5062769,Ainsworth,Ainsworth,42.55,-99.86262,US,NE,17,,,1728,768,771,America/Chicago
-10909718.64,5114780.688,5062806,Albion,Albion,41.69084,-98.00367,US,NE,11,,,1650,540,544,America/Chicago
-11060931.7,4880122.301,5062898,Alma,Alma,40.09751,-99.36204,US,NE,83,,,1133,602,608,America/Chicago
-11120861.66,4910242.386,5063097,Arapahoe,Arapahoe,40.30417,-99.9004,US,NE,65,,,1026,664,668,America/Chicago
